CVE	Problem 
CVE-2005-4760	NVD-CWE-Other
CVE-2005-4761	NVD-CWE-Other
CVE-2005-4762	NVD-CWE-Other
CVE-2005-4763	NVD-CWE-Other
CVE-2005-4764	NVD-CWE-Other
CVE-2005-4765	NVD-CWE-Other
CVE-2005-4766	NVD-CWE-Other
CVE-2005-4767	NVD-CWE-Other
CVE-2005-4768	NVD-CWE-Other
CVE-2005-4769	NVD-CWE-Other
CVE-2005-4770	NVD-CWE-Other
CVE-2005-4771	NVD-CWE-Other
CVE-2005-4772	NVD-CWE-Other
CVE-2005-4773	NVD-CWE-Other
CVE-2005-4774	NVD-CWE-Other
CVE-2005-4775	NVD-CWE-Other
CVE-2005-4776	NVD-CWE-Other
CVE-2005-4777	NVD-CWE-Other
CVE-2005-4778	NVD-CWE-Other
CVE-2005-4779	NVD-CWE-Other
CVE-2005-4780	NVD-CWE-Other
CVE-2005-4781	NVD-CWE-Other
CVE-2005-4782	NVD-CWE-Other
CVE-2005-4783	NVD-CWE-Other
CVE-2005-4784	NVD-CWE-Other
CVE-2005-4785	NVD-CWE-Other
CVE-2005-4786	NVD-CWE-Other
CVE-2005-4787	NVD-CWE-Other
CVE-2005-4788	NVD-CWE-Other
CVE-2005-4789	NVD-CWE-Other
CVE-2005-4790	NVD-CWE-Other
CVE-2005-4791	NVD-CWE-Other
CVE-2005-4792	NVD-CWE-Other
CVE-2005-4793	NVD-CWE-Other
CVE-2005-4794	NVD-CWE-Other
CVE-2005-4795	NVD-CWE-Other
CVE-2005-4796	NVD-CWE-Other
CVE-2005-4797	NVD-CWE-Other
CVE-2005-4798	NVD-CWE-Other
CVE-2005-4799	NVD-CWE-Other
CVE-2005-4800	NVD-CWE-Other
CVE-2005-4801	NVD-CWE-Other
CVE-2005-4802	NVD-CWE-Other
CVE-2005-4803	NVD-CWE-Other
CVE-2005-4804	NVD-CWE-Other
CVE-2005-4805	NVD-CWE-Other
CVE-2005-4806	NVD-CWE-Other
CVE-2005-4807	CWE-119
CVE-2005-4808	NVD-CWE-Other
CVE-2005-4809	NVD-CWE-Other
CVE-2005-4810	NVD-CWE-Other
CVE-2005-4811	NVD-CWE-Other
CVE-2005-4812	NVD-CWE-Other
CVE-2005-4813	NVD-CWE-Other
CVE-2005-4814	NVD-CWE-Other
CVE-2005-4815	NVD-CWE-Other
CVE-2005-4816	NVD-CWE-Other
CVE-2005-4817	NVD-CWE-Other
CVE-2005-4818	NVD-CWE-Other
CVE-2005-4819	NVD-CWE-Other
CVE-2005-4820	NVD-CWE-Other
CVE-2005-4821	NVD-CWE-Other
CVE-2005-4822	NVD-CWE-Other
CVE-2005-4823	NVD-CWE-Other
CVE-2005-4824	NVD-CWE-Other
CVE-2005-4825	NVD-CWE-Other
CVE-2005-4826	NVD-CWE-Other
CVE-2005-4827	NVD-CWE-Other
CVE-2005-4828	NVD-CWE-Other
CVE-2005-4829	NVD-CWE-Other
CVE-2005-4830	NVD-CWE-Other
CVE-2005-4831	NVD-CWE-Other
CVE-2005-4832	NVD-CWE-Other
CVE-2005-4833	NVD-CWE-Other
CVE-2005-4834	NVD-CWE-Other
CVE-2005-4835	NVD-CWE-Other
CVE-2005-4836	CWE-200
CVE-2005-4837	CWE-16
CVE-2005-4837	CWE-189
CVE-2005-4838	CWE-79
CVE-2005-4839	NVD-CWE-Other
CVE-2005-4840	CWE-119
CVE-2005-4841	NVD-CWE-Other
CVE-2005-4842	NVD-CWE-Other
CVE-2005-4843	NVD-CWE-Other
CVE-2005-4844	NVD-CWE-Other
CVE-2005-4845	CWE-16
CVE-2005-4846	CWE-20
CVE-2005-4847	NVD-CWE-noinfo
CVE-2005-4848	CWE-119
CVE-2005-4849	CWE-200
CVE-2005-4850	CWE-264
CVE-2005-4851	CWE-287
CVE-2005-4852	CWE-264
CVE-2005-4853	CWE-264
CVE-2005-4854	CWE-264
CVE-2005-4855	CWE-264
CVE-2005-4856	CWE-19
CVE-2005-4857	CWE-399
CVE-2005-4858	NVD-CWE-Other
CVE-2005-4859	NVD-CWE-Other
CVE-2005-4860	NVD-CWE-Other
CVE-2005-4861	CWE-287
CVE-2005-4862	CWE-255
CVE-2005-4863	CWE-119
CVE-2005-4864	CWE-119
CVE-2005-4865	CWE-119
CVE-2005-4866	CWE-119
CVE-2005-4867	CWE-119
CVE-2005-4868	CWE-200
CVE-2005-4869	NVD-CWE-Other
CVE-2005-4870	CWE-119
CVE-2005-4871	CWE-264
CVE-2005-4872	CWE-119
CVE-2005-4873	CWE-119
CVE-2005-4874	CWE-94
CVE-2005-4875	CWE-200
CVE-2005-4876	CWE-79
CVE-2005-4877	CWE-79
CVE-2005-4878	CWE-79
CVE-2005-4879	CWE-79
CVE-2005-4880	CWE-264
CVE-2005-4881	CWE-200
CVE-2005-4882	CWE-119
CVE-2005-4883	CWE-362
CVE-2005-4884	NVD-CWE-noinfo
CVE-2005-4885	NVD-CWE-noinfo
CVE-2005-4886	CWE-189
CVE-2005-4887	NVD-CWE-noinfo
CVE-2005-4888	NVD-CWE-Other
CVE-2005-4889	CWE-264
CVE-2005-4890	CWE-20
CVE-2005-4891	CWE-89
CVE-2005-4895	CWE-189
CVE-2005-4900	CWE-326
CVE-2004-0001	NVD-CWE-Other
CVE-2004-0002	NVD-CWE-Other
CVE-2004-0003	NVD-CWE-Other
CVE-2004-0004	NVD-CWE-Other
CVE-2004-0005	NVD-CWE-Other
CVE-2004-0006	NVD-CWE-Other
CVE-2004-0007	NVD-CWE-Other
CVE-2004-0008	NVD-CWE-Other
CVE-2004-0009	NVD-CWE-Other
CVE-2004-0010	NVD-CWE-Other
CVE-2004-0011	NVD-CWE-Other
CVE-2004-0013	NVD-CWE-Other
CVE-2004-0014	NVD-CWE-Other
CVE-2004-0015	NVD-CWE-Other
CVE-2004-0016	NVD-CWE-Other
CVE-2004-0017	NVD-CWE-Other
CVE-2004-0028	NVD-CWE-Other
CVE-2004-0029	NVD-CWE-Other
CVE-2004-0030	NVD-CWE-Other
CVE-2004-0031	NVD-CWE-Other
CVE-2004-0032	NVD-CWE-Other
CVE-2004-0033	NVD-CWE-Other
CVE-2004-0034	NVD-CWE-Other
CVE-2004-0035	NVD-CWE-Other
CVE-2004-0036	NVD-CWE-Other
CVE-2004-0037	NVD-CWE-Other
CVE-2004-0038	NVD-CWE-Other
CVE-2004-0039	NVD-CWE-Other
CVE-2004-0040	NVD-CWE-Other
CVE-2004-0041	CWE-264
CVE-2004-0042	NVD-CWE-Other
CVE-2004-0043	NVD-CWE-Other
CVE-2004-0044	NVD-CWE-Other
CVE-2004-0045	NVD-CWE-Other
CVE-2004-0046	NVD-CWE-Other
CVE-2004-0047	NVD-CWE-Other
CVE-2004-0049	NVD-CWE-Other
CVE-2004-0050	NVD-CWE-Other
CVE-2004-0051	NVD-CWE-Other
CVE-2004-0052	NVD-CWE-Other
CVE-2004-0053	NVD-CWE-Other
CVE-2004-0054	NVD-CWE-Other
CVE-2004-0055	NVD-CWE-Other
CVE-2004-0056	NVD-CWE-Other
CVE-2004-0057	NVD-CWE-Other
CVE-2004-0058	NVD-CWE-Other
CVE-2004-0059	NVD-CWE-Other
CVE-2004-0060	NVD-CWE-Other
CVE-2004-0061	NVD-CWE-Other
CVE-2004-0062	NVD-CWE-Other
CVE-2004-0063	NVD-CWE-Other
CVE-2004-0064	NVD-CWE-Other
CVE-2004-0065	NVD-CWE-Other
CVE-2004-0066	NVD-CWE-Other
CVE-2004-0067	CWE-79
CVE-2004-0068	NVD-CWE-Other
CVE-2004-0069	NVD-CWE-Other
CVE-2004-0070	NVD-CWE-Other
CVE-2004-0071	NVD-CWE-Other
CVE-2004-0072	NVD-CWE-Other
CVE-2004-0073	NVD-CWE-Other
CVE-2004-0074	NVD-CWE-Other
CVE-2004-0075	NVD-CWE-Other
CVE-2004-0077	NVD-CWE-Other
CVE-2004-0078	NVD-CWE-Other
CVE-2004-0079	NVD-CWE-Other
CVE-2004-0080	NVD-CWE-Other
CVE-2004-0081	NVD-CWE-Other
CVE-2004-0082	NVD-CWE-Other
CVE-2004-0083	NVD-CWE-Other
CVE-2004-0084	NVD-CWE-Other
CVE-2004-0085	NVD-CWE-Other
CVE-2004-0086	NVD-CWE-Other
CVE-2004-0087	NVD-CWE-Other
CVE-2004-0088	NVD-CWE-Other
CVE-2004-0089	NVD-CWE-Other
CVE-2004-0090	NVD-CWE-Other
CVE-2004-0091	NVD-CWE-Other
CVE-2004-0092	NVD-CWE-Other
CVE-2004-0093	NVD-CWE-Other
CVE-2004-0094	NVD-CWE-Other
CVE-2004-0095	NVD-CWE-Other
CVE-2004-0096	NVD-CWE-Other
CVE-2004-0097	NVD-CWE-Other
CVE-2004-0099	NVD-CWE-Other
CVE-2004-0103	NVD-CWE-Other
CVE-2004-0104	NVD-CWE-Other
CVE-2004-0105	NVD-CWE-Other
CVE-2004-0106	NVD-CWE-Other
CVE-2004-0107	NVD-CWE-Other
CVE-2004-0108	NVD-CWE-Other
CVE-2004-0109	NVD-CWE-Other
CVE-2004-0110	NVD-CWE-Other
CVE-2004-0111	NVD-CWE-Other
CVE-2004-0112	NVD-CWE-Other
CVE-2004-0113	NVD-CWE-Other
CVE-2004-0114	NVD-CWE-Other
CVE-2004-0115	NVD-CWE-Other
CVE-2004-0116	NVD-CWE-Other
CVE-2004-0117	NVD-CWE-Other
CVE-2004-0118	NVD-CWE-Other
CVE-2004-0119	CWE-476
CVE-2004-0120	NVD-CWE-Other
CVE-2004-0121	NVD-CWE-Other
CVE-2004-0122	NVD-CWE-Other
CVE-2004-0123	CWE-119
CVE-2004-0124	NVD-CWE-Other
CVE-2004-0125	NVD-CWE-Other
CVE-2004-0126	NVD-CWE-Other
CVE-2004-0127	NVD-CWE-Other
CVE-2004-0128	NVD-CWE-Other
CVE-2004-0129	NVD-CWE-Other
CVE-2004-0130	NVD-CWE-Other
CVE-2004-0131	NVD-CWE-Other
CVE-2004-0132	NVD-CWE-Other
CVE-2004-0133	NVD-CWE-Other
CVE-2004-0134	NVD-CWE-Other
CVE-2004-0135	NVD-CWE-Other
CVE-2004-0136	NVD-CWE-Other
CVE-2004-0137	NVD-CWE-Other
CVE-2004-0138	NVD-CWE-Other
CVE-2004-0139	NVD-CWE-Other
CVE-2004-0143	NVD-CWE-Other
CVE-2004-0148	NVD-CWE-Other
CVE-2004-0149	NVD-CWE-Other
CVE-2004-0150	NVD-CWE-Other
CVE-2004-0151	NVD-CWE-Other
CVE-2004-0152	NVD-CWE-Other
CVE-2004-0153	NVD-CWE-Other
CVE-2004-0154	NVD-CWE-Other
CVE-2004-0155	NVD-CWE-Other
CVE-2004-0156	NVD-CWE-Other
CVE-2004-0157	NVD-CWE-Other
CVE-2004-0158	NVD-CWE-Other
CVE-2004-0159	NVD-CWE-Other
CVE-2004-0160	NVD-CWE-Other
CVE-2004-0161	NVD-CWE-Other
CVE-2004-0162	NVD-CWE-Other
CVE-2004-0163	NVD-CWE-Other
CVE-2004-0164	NVD-CWE-Other
CVE-2004-0165	NVD-CWE-Other
CVE-2004-0166	NVD-CWE-Other
CVE-2004-0167	NVD-CWE-Other
CVE-2004-0168	NVD-CWE-Other
CVE-2004-0169	NVD-CWE-Other
CVE-2004-0171	NVD-CWE-Other
CVE-2004-0172	NVD-CWE-Other
CVE-2004-0173	NVD-CWE-Other
CVE-2004-0174	NVD-CWE-Other
CVE-2004-0175	CWE-22
CVE-2004-0176	NVD-CWE-Other
CVE-2004-0177	NVD-CWE-Other
CVE-2004-0178	NVD-CWE-Other
CVE-2004-0179	CWE-134
CVE-2004-0180	NVD-CWE-Other
CVE-2004-0181	NVD-CWE-Other
CVE-2004-0182	NVD-CWE-Other
CVE-2004-0183	NVD-CWE-Other
CVE-2004-0184	NVD-CWE-Other
CVE-2004-0185	NVD-CWE-Other
CVE-2004-0186	NVD-CWE-Other
CVE-2004-0188	NVD-CWE-Other
CVE-2004-0189	NVD-CWE-Other
CVE-2004-0190	NVD-CWE-Other
CVE-2004-0191	NVD-CWE-Other
CVE-2004-0192	NVD-CWE-Other
CVE-2004-0193	NVD-CWE-Other
CVE-2004-0194	NVD-CWE-Other
CVE-2004-0197	NVD-CWE-Other
CVE-2004-0199	NVD-CWE-Other
CVE-2004-0200	NVD-CWE-Other
CVE-2004-0201	NVD-CWE-Other
CVE-2004-0202	NVD-CWE-Other
CVE-2004-0203	CWE-79
CVE-2004-0204	NVD-CWE-Other
CVE-2004-0205	NVD-CWE-Other
CVE-2004-0206	NVD-CWE-Other
CVE-2004-0207	NVD-CWE-Other
CVE-2004-0208	NVD-CWE-Other
CVE-2004-0209	NVD-CWE-Other
CVE-2004-0210	NVD-CWE-Other
CVE-2004-0211	NVD-CWE-Other
CVE-2004-0212	NVD-CWE-Other
CVE-2004-0213	NVD-CWE-Other
CVE-2004-0214	NVD-CWE-Other
CVE-2004-0215	NVD-CWE-Other
CVE-2004-0216	NVD-CWE-Other
CVE-2004-0217	NVD-CWE-Other
CVE-2004-0218	NVD-CWE-Other
CVE-2004-0219	NVD-CWE-Other
CVE-2004-0220	CWE-119
CVE-2004-0221	NVD-CWE-Other
CVE-2004-0222	NVD-CWE-Other
CVE-2004-0224	NVD-CWE-Other
CVE-2004-0226	NVD-CWE-Other
CVE-2004-0227	NVD-CWE-Other
CVE-2004-0228	NVD-CWE-Other
CVE-2004-0229	NVD-CWE-Other
CVE-2004-0230	NVD-CWE-Other
CVE-2004-0231	NVD-CWE-Other
CVE-2004-0232	NVD-CWE-Other
CVE-2004-0233	NVD-CWE-Other
CVE-2004-0234	CWE-119
CVE-2004-0235	NVD-CWE-Other
CVE-2004-0236	NVD-CWE-Other
CVE-2004-0237	NVD-CWE-Other
CVE-2004-0238	NVD-CWE-Other
CVE-2004-0239	NVD-CWE-Other
CVE-2004-0240	NVD-CWE-Other
CVE-2004-0241	NVD-CWE-Other
CVE-2004-0242	NVD-CWE-Other
CVE-2004-0243	NVD-CWE-Other
CVE-2004-0244	CWE-20
CVE-2004-0245	NVD-CWE-Other
CVE-2004-0246	NVD-CWE-Other
CVE-2004-0247	NVD-CWE-Other
CVE-2004-0248	NVD-CWE-Other
CVE-2004-0249	NVD-CWE-Other
CVE-2004-0250	NVD-CWE-Other
CVE-2004-0251	NVD-CWE-Other
CVE-2004-0252	NVD-CWE-Other
CVE-2004-0253	NVD-CWE-Other
CVE-2004-0254	NVD-CWE-Other
CVE-2004-0255	NVD-CWE-Other
CVE-2004-0256	NVD-CWE-Other
CVE-2004-0257	NVD-CWE-Other
CVE-2004-0258	NVD-CWE-Other
CVE-2004-0259	NVD-CWE-Other
CVE-2004-0260	NVD-CWE-Other
CVE-2004-0261	NVD-CWE-Other
CVE-2004-0262	NVD-CWE-Other
CVE-2004-0263	NVD-CWE-Other
CVE-2004-0264	NVD-CWE-Other
CVE-2004-0265	NVD-CWE-Other
CVE-2004-0266	NVD-CWE-Other
CVE-2004-0267	NVD-CWE-Other
CVE-2004-0268	NVD-CWE-Other
CVE-2004-0269	NVD-CWE-Other
CVE-2004-0270	NVD-CWE-Other
CVE-2004-0271	NVD-CWE-Other
CVE-2004-0272	NVD-CWE-Other
CVE-2004-0273	CWE-22
CVE-2004-0274	NVD-CWE-Other
CVE-2004-0275	NVD-CWE-Other
CVE-2004-0276	CWE-20
CVE-2004-0277	NVD-CWE-Other
CVE-2004-0278	NVD-CWE-Other
CVE-2004-0279	NVD-CWE-Other
CVE-2004-0280	NVD-CWE-Other
CVE-2004-0281	NVD-CWE-Other
CVE-2004-0282	NVD-CWE-Other
CVE-2004-0283	NVD-CWE-Other
CVE-2004-0284	NVD-CWE-Other
CVE-2004-0285	CWE-94
CVE-2004-0286	NVD-CWE-Other
CVE-2004-0287	NVD-CWE-Other
CVE-2004-0288	NVD-CWE-Other
CVE-2004-0289	NVD-CWE-Other
CVE-2004-0290	NVD-CWE-Other
CVE-2004-0291	NVD-CWE-Other
CVE-2004-0292	NVD-CWE-Other
CVE-2004-0293	NVD-CWE-Other
CVE-2004-0294	NVD-CWE-Other
CVE-2004-0295	NVD-CWE-Other
CVE-2004-0296	NVD-CWE-Other
CVE-2004-0297	NVD-CWE-Other
CVE-2004-0298	NVD-CWE-Other
CVE-2004-0299	NVD-CWE-Other
CVE-2004-0300	NVD-CWE-Other
CVE-2004-0301	NVD-CWE-Other
CVE-2004-0302	NVD-CWE-Other
CVE-2004-0303	NVD-CWE-Other
CVE-2004-0304	NVD-CWE-Other
CVE-2004-0305	NVD-CWE-Other
CVE-2004-0306	NVD-CWE-Other
CVE-2004-0307	NVD-CWE-Other
CVE-2004-0308	NVD-CWE-Other
CVE-2004-0309	NVD-CWE-Other
CVE-2004-0310	NVD-CWE-Other
CVE-2004-0311	NVD-CWE-Other
CVE-2004-0312	NVD-CWE-Other
CVE-2004-0313	NVD-CWE-Other
CVE-2004-0314	NVD-CWE-Other
CVE-2004-0315	NVD-CWE-Other
CVE-2004-0316	NVD-CWE-Other
CVE-2004-0317	NVD-CWE-Other
CVE-2004-0318	NVD-CWE-Other
CVE-2004-0319	NVD-CWE-Other
CVE-2004-0320	NVD-CWE-Other
CVE-2004-0321	NVD-CWE-Other
CVE-2004-0322	NVD-CWE-Other
CVE-2004-0323	NVD-CWE-Other
CVE-2004-0324	NVD-CWE-Other
CVE-2004-0325	NVD-CWE-Other
CVE-2004-0326	NVD-CWE-Other
CVE-2004-0327	NVD-CWE-Other
CVE-2004-0328	NVD-CWE-Other
CVE-2004-0329	NVD-CWE-Other
CVE-2004-0330	CWE-119
CVE-2004-0331	NVD-CWE-Other
CVE-2004-0332	NVD-CWE-Other
CVE-2004-0333	NVD-CWE-Other
CVE-2004-0334	NVD-CWE-Other
CVE-2004-0335	NVD-CWE-Other
CVE-2004-0336	NVD-CWE-Other
CVE-2004-0337	NVD-CWE-Other
CVE-2004-0338	NVD-CWE-Other
CVE-2004-0339	NVD-CWE-Other
CVE-2004-0340	NVD-CWE-Other
CVE-2004-0341	NVD-CWE-Other
CVE-2004-0342	NVD-CWE-Other
CVE-2004-0343	NVD-CWE-Other
CVE-2004-0344	NVD-CWE-Other
CVE-2004-0345	NVD-CWE-Other
CVE-2004-0346	NVD-CWE-Other
CVE-2004-0347	NVD-CWE-Other
CVE-2004-0348	NVD-CWE-Other
CVE-2004-0349	NVD-CWE-Other
CVE-2004-0350	NVD-CWE-Other
CVE-2004-0351	NVD-CWE-Other
CVE-2004-0352	NVD-CWE-Other
CVE-2004-0353	NVD-CWE-Other
CVE-2004-0354	NVD-CWE-Other
CVE-2004-0355	NVD-CWE-Other
CVE-2004-0356	NVD-CWE-Other
CVE-2004-0357	NVD-CWE-Other
CVE-2004-0358	NVD-CWE-Other
CVE-2004-0359	NVD-CWE-Other
CVE-2004-0360	NVD-CWE-Other
CVE-2004-0361	NVD-CWE-Other
CVE-2004-0362	NVD-CWE-Other
CVE-2004-0363	NVD-CWE-Other
CVE-2004-0364	NVD-CWE-Other
CVE-2004-0365	NVD-CWE-Other
CVE-2004-0366	NVD-CWE-Other
CVE-2004-0367	NVD-CWE-Other
CVE-2004-0368	CWE-119
CVE-2004-0369	NVD-CWE-Other
CVE-2004-0370	NVD-CWE-Other
CVE-2004-0371	NVD-CWE-Other
CVE-2004-0372	NVD-CWE-Other
CVE-2004-0374	NVD-CWE-Other
CVE-2004-0375	NVD-CWE-Other
CVE-2004-0376	NVD-CWE-Other
CVE-2004-0377	NVD-CWE-Other
CVE-2004-0379	NVD-CWE-Other
CVE-2004-0380	NVD-CWE-Other
CVE-2004-0381	NVD-CWE-Other
CVE-2004-0382	NVD-CWE-Other
CVE-2004-0383	NVD-CWE-Other
CVE-2004-0385	NVD-CWE-Other
CVE-2004-0386	NVD-CWE-Other
CVE-2004-0387	NVD-CWE-Other
CVE-2004-0388	NVD-CWE-Other
CVE-2004-0389	NVD-CWE-Other
CVE-2004-0390	NVD-CWE-Other
CVE-2004-0391	NVD-CWE-Other
CVE-2004-0392	NVD-CWE-Other
CVE-2004-0393	NVD-CWE-Other
CVE-2004-0394	NVD-CWE-Other
CVE-2004-0395	NVD-CWE-Other
CVE-2004-0396	NVD-CWE-Other
CVE-2004-0397	NVD-CWE-Other
CVE-2004-0398	CWE-787
CVE-2004-0399	NVD-CWE-Other
CVE-2004-0400	NVD-CWE-Other
CVE-2004-0401	NVD-CWE-Other
CVE-2004-0402	NVD-CWE-Other
CVE-2004-0403	NVD-CWE-Other
CVE-2004-0404	NVD-CWE-Other
CVE-2004-0405	NVD-CWE-Other
CVE-2004-0407	NVD-CWE-Other
CVE-2004-0408	NVD-CWE-Other
CVE-2004-0409	NVD-CWE-Other
CVE-2004-0411	NVD-CWE-Other
CVE-2004-0412	NVD-CWE-Other
CVE-2004-0413	NVD-CWE-Other
CVE-2004-0414	NVD-CWE-Other
CVE-2004-0415	NVD-CWE-Other
CVE-2004-0416	CWE-119
CVE-2004-0417	NVD-CWE-Other
CVE-2004-0418	NVD-CWE-Other
CVE-2004-0419	NVD-CWE-Other
CVE-2004-0420	NVD-CWE-Other
CVE-2004-0421	NVD-CWE-Other
CVE-2004-0422	NVD-CWE-Other
CVE-2004-0423	NVD-CWE-Other
CVE-2004-0424	NVD-CWE-Other
CVE-2004-0425	NVD-CWE-Other
CVE-2004-0426	NVD-CWE-Other
CVE-2004-0427	NVD-CWE-Other
CVE-2004-0428	NVD-CWE-Other
CVE-2004-0429	NVD-CWE-Other
CVE-2004-0430	NVD-CWE-Other
CVE-2004-0431	NVD-CWE-Other
CVE-2004-0432	NVD-CWE-Other
CVE-2004-0433	NVD-CWE-Other
CVE-2004-0434	CWE-787
CVE-2004-0435	NVD-CWE-Other
CVE-2004-0437	NVD-CWE-Other
CVE-2004-0444	NVD-CWE-Other
CVE-2004-0445	NVD-CWE-Other
CVE-2004-0447	NVD-CWE-Other
CVE-2004-0448	NVD-CWE-Other
CVE-2004-0450	NVD-CWE-Other
CVE-2004-0451	NVD-CWE-Other
CVE-2004-0452	NVD-CWE-Other
CVE-2004-0453	NVD-CWE-Other
CVE-2004-0454	NVD-CWE-Other
CVE-2004-0455	CWE-120
CVE-2004-0456	NVD-CWE-Other
CVE-2004-0457	NVD-CWE-Other
CVE-2004-0458	NVD-CWE-Other
CVE-2004-0459	NVD-CWE-Other
CVE-2004-0460	NVD-CWE-Other
CVE-2004-0461	NVD-CWE-Other
CVE-2004-0462	NVD-CWE-Other
CVE-2004-0465	NVD-CWE-Other
CVE-2004-0466	NVD-CWE-Other
CVE-2004-0467	NVD-CWE-Other
CVE-2004-0468	NVD-CWE-Other
CVE-2004-0469	NVD-CWE-Other
CVE-2004-0470	NVD-CWE-Other
CVE-2004-0471	NVD-CWE-Other
CVE-2004-0473	NVD-CWE-Other
CVE-2004-0474	NVD-CWE-Other
CVE-2004-0475	NVD-CWE-Other
CVE-2004-0476	NVD-CWE-Other
CVE-2004-0477	NVD-CWE-Other
CVE-2004-0478	CWE-399
CVE-2004-0479	NVD-CWE-Other
CVE-2004-0480	NVD-CWE-Other
CVE-2004-0481	NVD-CWE-Other
CVE-2004-0482	NVD-CWE-Other
CVE-2004-0483	NVD-CWE-Other
CVE-2004-0484	NVD-CWE-Other
CVE-2004-0485	NVD-CWE-Other
CVE-2004-0486	NVD-CWE-Other
CVE-2004-0487	NVD-CWE-Other
CVE-2004-0488	NVD-CWE-Other
CVE-2004-0489	NVD-CWE-Other
CVE-2004-0490	NVD-CWE-Other
CVE-2004-0491	NVD-CWE-Other
CVE-2004-0492	NVD-CWE-Other
CVE-2004-0493	NVD-CWE-Other
CVE-2004-0494	NVD-CWE-Other
CVE-2004-0495	NVD-CWE-Other
CVE-2004-0496	NVD-CWE-Other
CVE-2004-0497	NVD-CWE-Other
CVE-2004-0498	NVD-CWE-Other
CVE-2004-0500	NVD-CWE-Other
CVE-2004-0501	NVD-CWE-Other
CVE-2004-0502	NVD-CWE-Other
CVE-2004-0503	NVD-CWE-Other
CVE-2004-0504	NVD-CWE-Other
CVE-2004-0505	NVD-CWE-Other
CVE-2004-0506	NVD-CWE-Other
CVE-2004-0507	NVD-CWE-Other
CVE-2004-0510	NVD-CWE-Other
CVE-2004-0511	NVD-CWE-Other
CVE-2004-0512	NVD-CWE-Other
CVE-2004-0513	NVD-CWE-noinfo
CVE-2004-0514	NVD-CWE-Other
CVE-2004-0515	NVD-CWE-Other
CVE-2004-0516	NVD-CWE-Other
CVE-2004-0517	NVD-CWE-Other
CVE-2004-0518	NVD-CWE-Other
CVE-2004-0519	NVD-CWE-Other
CVE-2004-0520	NVD-CWE-Other
CVE-2004-0521	NVD-CWE-Other
CVE-2004-0522	NVD-CWE-Other
CVE-2004-0523	NVD-CWE-Other
CVE-2004-0524	NVD-CWE-Other
CVE-2004-0525	NVD-CWE-Other
CVE-2004-0526	NVD-CWE-Other
CVE-2004-0527	NVD-CWE-Other
CVE-2004-0528	NVD-CWE-Other
CVE-2004-0529	NVD-CWE-Other
CVE-2004-0530	NVD-CWE-Other
CVE-2004-0533	NVD-CWE-Other
CVE-2004-0534	NVD-CWE-Other
CVE-2004-0535	NVD-CWE-Other
CVE-2004-0536	NVD-CWE-Other
CVE-2004-0537	NVD-CWE-Other
CVE-2004-0538	NVD-CWE-Other
CVE-2004-0539	NVD-CWE-Other
CVE-2004-0540	NVD-CWE-Other
CVE-2004-0541	NVD-CWE-Other
CVE-2004-0542	NVD-CWE-Other
CVE-2004-0543	NVD-CWE-Other
CVE-2004-0544	NVD-CWE-Other
CVE-2004-0545	NVD-CWE-Other
CVE-2004-0547	NVD-CWE-Other
CVE-2004-0548	NVD-CWE-Other
CVE-2004-0549	NVD-CWE-Other
CVE-2004-0550	NVD-CWE-Other
CVE-2004-0551	NVD-CWE-Other
CVE-2004-0552	NVD-CWE-Other
CVE-2004-0554	NVD-CWE-Other
CVE-2004-0555	NVD-CWE-Other
CVE-2004-0557	NVD-CWE-Other
CVE-2004-0558	NVD-CWE-Other
CVE-2004-0559	NVD-CWE-Other
CVE-2004-0560	NVD-CWE-Other
CVE-2004-0561	NVD-CWE-Other
CVE-2004-0563	NVD-CWE-Other
CVE-2004-0564	NVD-CWE-Other
CVE-2004-0565	NVD-CWE-Other
CVE-2004-0566	NVD-CWE-Other
CVE-2004-0567	NVD-CWE-Other
CVE-2004-0568	NVD-CWE-Other
CVE-2004-0569	NVD-CWE-Other
CVE-2004-0571	NVD-CWE-Other
CVE-2004-0572	NVD-CWE-Other
CVE-2004-0573	NVD-CWE-Other
CVE-2004-0574	CWE-787
CVE-2004-0575	NVD-CWE-Other
CVE-2004-0576	NVD-CWE-Other
CVE-2004-0577	NVD-CWE-Other
CVE-2004-0578	NVD-CWE-Other
CVE-2004-0579	NVD-CWE-Other
CVE-2004-0580	NVD-CWE-Other
CVE-2004-0581	NVD-CWE-Other
CVE-2004-0582	NVD-CWE-Other
CVE-2004-0583	NVD-CWE-Other
CVE-2004-0584	NVD-CWE-Other
CVE-2004-0586	NVD-CWE-Other
CVE-2004-0587	NVD-CWE-Other
CVE-2004-0588	NVD-CWE-Other
CVE-2004-0589	NVD-CWE-Other
CVE-2004-0590	NVD-CWE-Other
CVE-2004-0591	NVD-CWE-Other
CVE-2004-0592	NVD-CWE-Other
CVE-2004-0593	NVD-CWE-Other
CVE-2004-0594	NVD-CWE-Other
CVE-2004-0595	NVD-CWE-Other
CVE-2004-0596	NVD-CWE-Other
CVE-2004-0597	NVD-CWE-Other
CVE-2004-0598	NVD-CWE-Other
CVE-2004-0599	NVD-CWE-Other
CVE-2004-0600	NVD-CWE-Other
CVE-2004-0601	NVD-CWE-Other
CVE-2004-0602	NVD-CWE-Other
CVE-2004-0603	NVD-CWE-Other
CVE-2004-0604	NVD-CWE-Other
CVE-2004-0605	CWE-16
